Frequency (Hz),Angle of Arrival (degrees),Timestamp
43637701.02583267,3.963396281005753,15:27:32
34886210.69904025,17.420435060828737,15:50:54
11050841.3812879,16.345176679171857,16:24:33
54950412.385072485,7.009807033087911,16:12:33
27053438.94924654,19.87216501474172,15:42:53
26160448.076328773,5.272235187078058,15:44:35
48924824.067300186,8.344440192308271,15:40:32
24192236.56177642,1.009555905592614,16:18:59
27484790.93993824,19.58619957457924,16:23:22
55213416.78136671,12.717792049387494,15:28:42
47003781.28594395,3.325120536365649,15:33:40
72357809.17027853,10.319241910853286,15:27:59
55017557.43017553,11.914688500381022,15:37:55
67838626.38338187,1.649037203285144,16:12:56
63844042.768369,19.905024493841665,16:19:13
20408831.239965525,13.168567282635005,16:22:33
40071955.33629816,17.66389621149854,15:31:31
60881468.77044495,9.752533231635264,15:32:05
17812314.35856387,0.2380756126146899,16:20:44
74088839.11602555,4.949144584789988,16:05:58
29070185.79479757,2.6203662815398365,16:11:09
57316747.480975375,2.0433833398857093,16:06:54
7917807.256997933,5.8995722687944685,15:59:08
53720506.94681741,12.231485153916992,15:27:33
33341994.479722105,7.070148293960186,15:39:34
36374697.39428973,7.352634082483163,15:51:43
50555153.03665104,17.55584182604377,15:55:22
29133210.578285176,15.957119662319474,16:19:37
28532924.32783837,10.052402199384945,15:27:38
67511257.30456935,19.558704858273018,16:02:37
12031042.411320005,1.1640153992865176,15:33:18
8930402.508327907,10.09715575493567,16:20:00
48475632.881279744,1.3886540481575738,15:59:43
57325696.20222871,7.088077728161499,16:21:29
36144393.48047305,19.95929192152533,15:53:52
79230108.97378962,17.2548902001769,15:35:20
43909987.567587934,10.539172154221138,15:40:18
58269378.29622469,9.939696279865489,15:30:07
55202133.21394104,4.080276810022614,15:40:15
42492797.45172431,0.97647458494734,16:12:12
76384509.53090902,17.352572000399892,16:02:44
39856895.3750167,17.273205142397437,15:37:17
20035125.574684817,0.7333878867170718,15:43:06
55080995.67105579,5.420829533457301,15:29:49
63600437.81743248,18.836376435594477,15:27:08
17623274.35171932,12.002856894224308,16:19:29
25644293.67563005,5.303993076488012,15:54:50
52526137.67973876,13.953341921454552,16:01:27
19270593.97743363,4.276928704369363,15:44:45
57820369.11100558,8.06616777648383,16:23:18
32865665.08862628,14.27242521075554,15:56:08
71855778.49977747,19.95164978030509,15:34:44
39130229.49561829,8.048931293736334,16:18:08
78832017.66990727,1.6551988650075522,15:55:08
8446319.224037414,18.355062956764264,15:25:36
22983491.31091714,14.23099793596636,15:44:23
18190166.85209969,1.6462878807231718,15:48:41
6273671.706484317,15.5978915031295,16:13:21
12280894.552217243,3.625711859328691,15:51:54
6052126.2060092725,1.1349458420865677,16:21:35
82386567.32697262,5.290898640030552,16:16:18
6445700.338782329,14.409119556255929,16:05:18
53723411.8296556,18.958799219560667,16:14:14
39764250.64277703,0.7654013519325442,16:13:49
20146278.71969833,10.54318558484258,16:23:28
42638878.86445716,17.611713447537873,16:03:51
81801656.93035962,2.9598474095148,16:03:07
7116300.591764267,2.1029158722752017,15:35:12
70389833.61662005,17.52589679752642,15:50:30
84721583.81234127,13.982681572579128,16:03:50
49723500.0242725,12.981144291837667,15:35:40
65414466.29645784,12.654795004574575,16:08:20
73249208.6681796,11.926904587393585,15:59:11
57915906.90017222,13.584644574766184,16:14:39
62158818.13554941,14.647825952988397,15:57:14
27009133.353343267,11.252583340364149,15:46:39
64483181.32597446,7.71032573837978,15:45:52
21799946.06669944,1.288545046093903,15:37:51
13672522.564268636,9.103940431104594,16:19:37
77719491.90444301,18.491906484702856,15:36:59
83660899.79083687,1.07311420601504,15:39:16
38312231.05978882,16.925086891422065,16:00:03
14500570.57180271,2.957611018473205,15:56:19
85420607.90766178,10.288141418208395,16:14:26
61409978.18110628,1.1016200861395742,15:57:57
4968327.605832803,19.463406720689896,15:59:30
88387484.15623194,0.7062763444380815,16:15:06
81727522.43494168,2.3759129329020467,16:11:31
64929261.15010351,0.3807081252914157,15:50:42
3859202.021254122,14.710911878388924,16:01:41
32895311.953437343,19.28843195044815,15:25:51
16975004.091549013,16.27050562611613,15:32:54
14067807.218740504,5.5615651017825485,15:26:25
3881747.8051300505,13.365902826067174,15:29:22
38869578.17408045,18.913441937813783,15:55:13
88197412.70112494,18.876910485510827,16:07:47
28481.774114437096,8.82995960339727,16:01:18
28570997.76454263,0.7039343130890252,15:56:41
30452287.206857283,12.395474630674313,15:25:46
68442501.74984466,11.523726850971642,16:19:04
22767223.048674427,5.615494255436833,15:59:46
2927551.889310716,2.5493750918600844,15:58:03
22447703.288540594,1.5520249162669852,16:22:10
75354902.55779643,18.678814191971785,15:40:10
34500153.5014042,2.300120228354752,16:00:19
14212475.903353171,9.918302609866313,15:31:09
32656106.266581904,9.460363806704263,15:45:25
36807465.36499922,1.1849145491498136,16:18:50
73855598.27014922,18.80592859253996,15:33:23
10148620.35020167,11.146268689180584,16:19:21
67534073.03743546,1.512940964333005,15:31:37
35467453.2782101,4.450124107161764,15:36:09
10416471.511239668,18.901107229621704,16:25:17
46245185.62580711,0.2750379264288005,15:39:01
26440995.73103328,4.357825031977942,15:27:09
85232234.74857973,14.572240029030832,15:36:07
82925669.56749304,12.298541769786985,16:04:50
23158268.91364847,3.207120296974169,15:33:42
17585451.029878538,7.481782351731727,16:13:43
448783.84345654177,11.692386021119168,15:27:14
21920400.362860154,5.746743887864421,15:56:57
55914622.61035023,1.5433643131033614,15:57:47
28398718.752727076,7.371742981147693,15:55:23
56252863.37698787,1.900552373956872,15:53:23
52517516.75808651,19.11929658136286,16:15:04
33325208.643475983,11.404486525188986,15:58:20
51869195.68875168,13.85678188152677,15:29:38
50211627.73057385,10.94327607531296,16:11:34
2571930.6860217075,15.994299225048604,16:21:04
84167625.8765945,1.488275566734627,16:09:11
47400253.45321786,5.784365766824751,15:42:50
33782777.64943276,10.630402384686706,15:53:24
5834576.065094744,12.18135283658837,15:44:06
72530707.8229366,12.4439621492429,15:48:29
9477857.302487528,17.70160402248141,15:58:44
74667983.74767716,4.462333703127106,15:48:52
85365325.16755593,2.7701327863295733,15:39:09
7091958.14256537,1.1983763279792337,15:40:38
13468942.025061283,18.211650443421483,16:17:37
62351786.041329205,18.446943752202127,16:05:32
8955831.83699994,11.862535682608003,16:01:30
83324904.36154252,4.212509080643496,16:02:07
11566421.970844213,16.752647841177975,15:51:17
61388676.51351909,3.3547917932794924,16:18:45
13827087.737528631,1.4832948459474604,16:06:40
14577284.006850392,19.79890717749597,16:03:09
69395651.69200833,4.974272560372763,15:57:47
68286506.08972086,6.055897382850008,15:39:42
44587737.2630939,14.27265586411643,15:55:15
26850227.044285808,2.613036769940704,15:51:55
41098274.63340031,15.465707321798488,15:39:53
63705301.58934861,18.059369261754732,16:02:33
74217479.17402363,10.3614646532357,15:39:35
49418298.85505169,16.91783054232243,15:44:45
42090556.20049627,16.74992913087701,15:48:31
31140800.45842922,18.00502448230731,15:27:22
2193483.988950603,0.80167655218077,15:32:22
10778497.483213704,19.30571590415573,15:39:59
1954920.5402284188,12.324969030435016,15:58:38
34422706.243734784,19.37552290796252,15:59:51
3140728.538121727,5.378357437345023,15:39:37
81240834.79926747,1.73376918575749,16:03:12
68812882.09259667,6.956351257776272,15:50:57
13976635.98956717,1.9195802734599043,16:02:36
31984082.47673346,7.205321962980635,15:38:45
221482.6523188121,16.572731861977914,15:33:20
84019322.84480408,13.802473472431632,15:30:50
55707911.72185715,11.213427290081835,15:26:59
14741954.23269472,5.303228806313465,16:11:00
89739182.22779508,10.235197462386228,16:14:26
47326274.11286992,16.737270123030118,15:37:03
24748385.26878896,19.45084049422938,15:35:32
83570351.67725456,6.430065457790626,16:13:54
10548804.100565525,7.799059578031802,15:46:47
13709020.111117529,19.1348731300938,15:43:29
61152999.83684342,4.3519526277917375,15:26:09
38325002.72884054,14.67248277904034,16:13:02
13904300.694392225,12.713295793441691,16:22:44
68102579.16760607,17.351101650011408,15:43:16
861695.4949078255,2.1570197209237163,15:55:38
18751329.68130866,3.2717867643875653,15:59:12
52618612.68625921,9.902323996461622,15:47:33
72885955.41705357,15.781949470729067,16:19:14
19018476.608048312,5.324312253089891,16:05:42
50939767.27187521,7.508989773286996,15:28:22
79609142.40678331,15.418599699566691,15:58:23
10841315.307091763,16.338208654426737,15:55:40
19213617.349994916,6.716294435690542,16:11:08
85913330.93125083,7.929724732768224,16:05:42
64458832.023532696,7.363560489756082,15:34:22
52818249.08405292,10.84621805578526,15:27:17
75284364.74416035,10.604638101723264,16:14:04
72455590.78477126,7.544422766545273,15:28:30
39076097.72050346,10.026183188576084,15:42:44
18238829.710775528,9.32527532304498,15:57:40
28063871.77368892,19.972974222419523,15:38:55
31691872.5994987,13.126546703882545,15:38:42
56533596.36397362,18.23926350205352,15:38:48
45224764.430274025,5.470505537328543,16:17:56
87476080.66053808,15.537366271551557,15:54:55
67295481.8690524,14.560650523987778,15:34:40
88846343.2660027,15.233406651965495,16:07:59
6531493.9175271895,5.726364061240696,16:22:28
56209843.752876885,14.720364323416826,15:46:20
86618140.96626163,0.3250717639376832,15:25:44
9406857.763216272,1.7401308252622716,15:47:47
42201056.99546995,11.546726462024758,15:32:02
73180471.3641515,2.174049515693639,15:48:12
44238651.4092882,11.424035108951088,15:37:18
58981621.81502753,14.901031767539935,16:21:46
53270944.52883481,5.783852541549033,16:21:54
65475150.96763792,16.859023032934775,16:15:00
46277689.60421468,17.985848856277705,15:57:23
24389313.65689902,16.787354741499918,15:55:27
72585749.60612696,10.45194164614326,16:01:21
32674261.071613044,8.009724014100943,15:42:36
22779892.36883612,14.3568698810448,16:05:44
15196669.804086098,2.364204020835925,16:07:17
41073809.13608165,7.837650309193318,16:11:38
76478807.79879867,4.918395978871337,16:25:17
51919540.41025351,19.197523300685408,16:08:10
85799722.46671821,19.932932414458605,15:59:31
30826511.755467474,4.480354595526834,15:32:18
62568322.19976692,3.861149992690303,16:24:37
7435714.437994911,1.0054521912910008,15:51:19
20677950.88434954,6.454588836545638,15:33:20
15941930.11920696,2.313386250490077,15:49:35
71589383.83202659,9.78518703462994,15:39:35
49484216.65116366,13.687707352336602,16:05:16
9327568.723495012,15.914755538051422,16:10:05
11447921.287920896,19.586233809263284,15:43:36
32481161.47431513,2.622332595216119,16:18:25
14197619.840637686,2.932326472208371,15:55:00
47569229.418786645,8.269655048068643,15:52:47
55909420.13727893,4.760379047606072,16:22:27
39130238.864412926,0.6351728961798964,15:57:14
16434093.662764004,5.188220934797951,15:39:30
70352570.00854968,17.356979570116614,15:25:31
39480010.857806034,4.074381835115637,16:08:15
34576041.89218168,16.325497992686042,15:44:33
28521519.80282383,1.3728180219254726,15:58:42
1250401.5867649713,4.560065238755535,16:13:54
58341956.65964858,0.8617714495767448,15:26:36
43610496.93801195,1.989753887603345,15:31:57
11698601.090964751,11.908637737674702,15:58:11
7829269.205508996,6.514123007804051,15:28:44
8553581.85137998,14.824358898460543,15:33:53
18745307.97117911,5.083408312823279,15:53:59
14032937.221402831,14.333693284849945,16:24:53
8565109.543705,13.230995231795076,16:23:36
18917464.04273354,10.21117376279634,15:30:38
51312136.70984002,1.8344871676823395,15:48:05
65422097.86125828,7.625038593064937,15:34:37
31016580.45630897,3.303013772316663,16:06:32
26066394.174776625,7.262401018810092,15:49:55
30551312.412176315,1.75929443610495,15:32:55
39830252.0107524,16.883252443588805,15:48:03
26354746.788680647,1.5262332848237836,15:51:08
34870123.087823585,1.160172599314966,16:21:07
12040096.10255706,19.49281564783799,15:40:37
75260879.56149738,13.18430821685276,16:04:34
27515594.83870502,19.69944448260484,15:37:47
19321526.56912083,14.334298274341526,16:07:19
35962703.88823196,1.053273583282852,15:57:03
46042036.11043041,0.1968261133846649,16:10:29
10021671.545698391,14.917277226060431,16:21:46
16845175.12787452,12.976101939711349,15:47:45
23016198.60746023,9.01676706093996,15:28:31
37676810.09342083,6.176142769645319,16:19:51
25331113.37964304,6.7971787643769055,15:32:18
69433335.90489787,3.779925858434656,15:58:22
28653210.860955603,13.958716735526805,15:40:06
75115751.90392597,15.976785034432606,15:40:46
41912311.35040658,18.110870233931333,15:32:09
66436243.0536166,5.394719251797606,16:19:33
68202168.22935794,17.812510855265714,15:41:46
42326127.82421954,5.357839950594521,15:48:59
17723607.492821895,4.9593958762613255,16:08:23
42249940.811167344,3.94903432886832,16:14:22
6749635.233997403,18.248995932021693,15:51:45
61102587.00329313,2.644097574117321,15:38:56
41673830.1861,14.698091625610903,16:18:14
15966975.54044186,14.122975708822809,15:52:45
11916788.754117403,1.46961332809886,15:42:19
50604476.861655824,1.7766383364466254,15:25:35
59005065.2642407,13.826750706097776,15:42:12
28132705.81678089,4.223030260269618,15:49:19
10061718.872115085,5.510574203702192,15:55:51
11048490.268396052,19.00909957434672,15:34:36
40210109.48280388,8.396742691717014,16:20:32
46629202.98709179,0.1526786022238502,15:50:16
4923188.159636459,10.032551859520217,16:20:57
24629615.73608299,12.229556258832057,15:35:03
69670819.73139708,6.332686262534555,16:01:44
50340702.8716672,0.8001603691226267,15:48:04
15133925.939376514,6.886872300127438,16:15:47
68415230.81914864,18.63665855617226,16:00:17
26666510.041485067,14.967264919823808,16:10:52
23202536.54207932,2.5412747729530105,15:30:30
37911998.44007728,16.080720759941478,16:07:47
62676441.79768326,11.187192312749712,16:06:49
50164371.94840431,5.514412231641654,15:44:21
80426139.86304231,10.604188304023898,16:17:32
24662162.96618009,14.997001127282914,16:20:49
21265201.47480121,0.7173734536162923,16:07:07
6479454.522899846,16.116039875817513,16:14:33
64320760.29426187,10.010641815064565,16:09:46
70639788.74551797,9.31021980070236,16:19:39
14778114.379046274,0.6036738644119843,16:05:18
18542232.96170408,3.025332323173413,15:25:53
32050509.36058276,11.949540212974616,16:21:02
72525768.99000333,1.6337267493657937,15:42:13
64558333.28699803,14.961541777205747,16:22:37
74312731.09868665,4.5956511277925305,15:27:46
34107158.968360946,10.64049245862144,15:31:15
87917010.093084,1.5975252845314225,15:49:39
78591561.89765362,7.215224765366064,16:04:16
78444590.12753184,3.102251842286523,16:04:43
13398812.433625964,15.757431848722412,15:34:16
40224246.48059653,9.510833071153094,15:45:07
28428495.879160862,8.17034610965682,15:52:41
59349452.67572106,17.789076169693587,16:17:41
66359765.71587626,2.582648604381612,16:19:24
66551164.29692018,14.896186158497802,16:05:38
18588134.209877383,14.78771539026166,16:22:59
21717616.0256646,2.4984261220861947,16:02:01
79958392.5286882,1.257862244536052,15:54:20
85910264.3996845,17.63626600563287,15:33:20
64215940.97943895,16.292128753307434,15:50:35
25593385.04475261,8.221707601141222,15:44:14
7139828.182698631,5.412464883538588,15:52:00
36354006.64982875,8.853051157926458,15:43:42
56190915.004698165,19.98718985459749,15:43:44
61684829.72748674,6.108237392641751,16:07:57
29088064.512495734,12.508352734287469,15:27:53
31619403.061151445,18.648505613469,15:52:44
74634987.50791357,13.82833767008,15:59:16
16811639.9868105,8.081842660969386,15:36:49
58459305.844671234,10.292985904881933,16:01:16
61506148.49369899,4.0314155465768975,16:00:59
70526449.82536146,10.943150728455024,15:30:45
29178160.493579347,3.565459619599154,15:46:06
72085596.93748567,19.49041052641329,16:01:08
81311824.54149546,11.726574448780864,16:13:44
8314629.704624946,16.771339724194775,16:25:27
65044317.42341874,16.718153480226338,15:51:18
51416694.51607616,13.376337010350923,15:50:02
76623946.9623447,16.019147267198743,15:38:21
67075277.71470347,2.85273477129115,16:04:44
75020038.3428489,3.977366134652272,16:11:51
51803565.12781485,1.5415370390750338,16:07:38
29116577.529581703,12.508600707159744,15:34:37
73053605.49161403,6.69077975758972,15:42:41
39901074.33420925,11.952151631138168,16:21:43
22412402.68147224,2.654484538287813,16:12:45
66000085.56073416,1.930706526732613,15:29:53
15021557.55243118,6.655887349877689,15:59:02
88363398.36630315,12.550181617380778,16:04:42
718422.4967735349,6.555533517415224,15:29:03
80409489.02042063,14.256045265102816,16:20:49
66077022.26323781,5.195374359837111,15:35:40
14312970.055302024,9.53445440523199,16:24:54
37093265.269109614,18.25531725212038,16:20:06
87286239.25505537,0.98073019402507,15:56:17
86891202.99207672,7.098006839189432,15:29:39
10366263.521196932,13.139378595428871,15:48:55
69220716.95595893,14.67103017964725,15:35:04
39975013.46989376,8.156477046362408,16:23:10
75247984.9308149,9.917928268044813,15:38:45
88952937.9109658,2.1309559704131558,16:13:37
85396194.35655126,18.916372520605385,16:03:12
36229789.92078647,17.332590143214773,16:11:14
30233816.438965827,18.28595750460369,15:38:33
49685277.18757073,7.757667543737905,15:46:19
84658531.02933718,15.890723907024547,16:01:11
37512397.12299186,19.84589279032654,16:16:05
60743762.92477594,5.107493966090635,15:33:37
28048013.05097729,16.001735358118907,16:11:34
83373042.85060434,2.9370192785977345,15:32:49
32665333.805874072,4.265668476482252,15:50:12
80101866.27598654,13.810407895207074,15:35:00
8800482.009584608,5.711183308118328,16:13:54
54208967.16584413,5.192481330493224,15:54:16
74904630.70224723,8.093202791244458,16:03:07
25921789.389514707,15.549948268660142,16:04:08
10644785.007315166,11.257842773874774,15:43:59
67528336.69415285,7.485421443399893,15:41:57
85232593.58974981,2.4713815366730563,16:19:35
60826021.01568099,7.3161827705015,16:19:55
67035709.09591753,11.6925759421609,15:36:54
85192281.177221,9.02521773186387,16:09:27
66377085.98702265,5.238411505688267,15:33:22
33589480.4468249,8.760911849697983,15:34:18
32989364.66358141,6.7290143051730045,15:55:03
84254654.12029517,11.889903353988842,15:33:32
85307955.2241888,11.373038277374196,15:29:47
63792707.78320372,19.62438330695384,15:55:29
57872399.115026936,17.45829658726237,16:10:49
56998473.968609534,7.219816683238527,16:20:14
75070603.05871634,12.631759228272465,15:45:45
26706429.05839113,6.2086346870052544,15:41:28
420109.9192672483,5.754153150237138,16:22:14
27772159.01615723,5.72364003287662,15:31:13
20692031.785088427,2.7155343901093643,15:35:09
79433334.02358504,17.899187948900796,16:20:23
81677883.6749473,16.493132226791893,16:19:01
43353196.55043732,3.552688472357133,15:58:27
78028490.20631775,3.402669991974645,16:24:04
6504752.718398637,5.478940727887505,16:18:33
19458767.228259426,5.865377075870861,15:43:31
57809105.3317664,5.470031678335898,15:34:04
73213965.68406273,6.673629931228411,16:16:35
88559028.05214368,10.424149892467302,15:53:58
38834267.09213882,2.433318828997635,15:51:19
35401221.297427855,2.9235710616517707,16:17:52
63352288.40656949,16.94801039322476,15:51:01
18973246.00488306,11.673940093558333,15:28:39
56347883.04055387,16.47254102881067,16:00:09
67282718.15669093,17.591198974994736,15:58:50
9378521.503168682,10.270133666021186,15:48:41
82245996.51643151,4.240565402432233,16:22:44
71595946.97844887,12.578550116057414,16:10:51
61306529.48780272,10.267592484085748,16:17:25
60007333.04609472,10.212751598706946,16:13:09
78965732.25285895,3.83136908069988,15:51:48
46044908.98888835,7.05904595020828,15:52:14
65555182.20112365,8.696358268670625,16:11:40
11893986.061766198,4.980465971034049,15:31:54
38151816.549309365,8.80264148162433,16:16:55
52709609.76698414,4.480380821788716,16:16:56
28170559.15066185,17.987307274739823,16:00:50
51700782.20353957,6.477829310164407,16:03:04
62421499.48258369,13.502371276998272,15:32:08
23146800.21287496,19.83691053741468,16:14:02
17818966.92150215,13.991683575849256,16:14:30
28893702.57436555,9.897877258005249,16:11:05
56456718.20968718,2.7179537742251325,15:34:45
30208257.374415167,16.885322449398288,16:16:27
35355199.63556739,2.344494052787849,15:51:21
89889406.16338992,13.582990967140116,16:13:55
88929885.23135686,4.668922521827135,16:18:57
4480812.470765766,14.960908410637357,15:45:02
11856754.997326942,16.181833053646514,16:12:49
66992796.35540093,7.729124569565058,15:30:50
29545815.22228312,8.903641791121938,15:32:24
22722446.987874158,17.69088519364121,16:16:55
72546536.468952,3.48263591733506,16:16:51
34783923.31758571,14.65726450507734,15:37:49
51370118.66318682,16.041243975847056,15:46:32
29835619.737680767,18.328118898373678,15:31:39
10986374.731950238,2.1732848829634666,15:39:22
16104752.043750336,8.186324297297528,15:53:47
53530601.08403941,7.797048172950189,15:44:20
71873198.52768342,3.8844630167566807,15:38:39
11937668.80294402,11.28054770158812,15:59:14
1575262.1072848977,14.035030398969802,16:25:02
28157265.88827564,11.97853729711833,15:57:24
66426225.73919115,12.497168624640906,15:26:14
5947854.047975748,19.553537816071834,16:17:11
79780677.31216162,9.814710057431755,16:10:19
36878971.44655916,18.54268858218596,16:01:39
1409363.960664517,15.037738974895266,15:38:02
57276551.17649381,18.473659097913764,15:37:18
19738615.9279784,8.37738883307642,15:42:19
75281684.11335362,5.279452793988755,15:59:37
23026701.83875751,16.3523216993104,16:24:56
53472856.20599,0.5829185510681034,15:37:40
78282398.21143329,8.572021994795227,16:05:52
26508410.35412795,4.974943144374291,15:27:50
15980349.719189432,14.25562737766468,15:33:40
40279813.01104765,16.017656093349103,15:59:17
50632954.4128562,19.24618517826211,16:18:18
12033019.85518024,14.817845936442602,15:49:35
43380927.341197394,18.060548881918645,15:30:24
76262221.33564836,18.08277899430413,15:29:19
41085355.057612896,10.74718847033672,15:54:34
77431457.66844258,2.951854159943124,15:52:07
52708029.28169826,19.739553109645826,16:00:39
9746516.008700956,11.354779573200355,16:15:19
20980653.285997644,18.008602519034934,16:18:31
83854370.4787133,7.059944863034136,15:37:21
81913634.26807347,16.196458725206927,15:43:48
51289162.22054765,19.62804847563116,15:52:05
3495810.834712442,10.160391045200235,16:22:43
37172389.59372049,19.395827722449823,15:52:40
4376214.805629168,1.2825732029075445,16:00:00
71009445.46219398,0.2609379283041679,15:56:52
66312122.508397415,10.72352805261474,16:16:07
66573313.46815373,8.087374392519289,16:21:11
35860248.097176775,4.403075943100396,15:52:56
17161520.889994804,14.369566739629716,16:22:22
43095493.22249214,12.402758270652342,15:38:40
85849715.91695243,4.395950860419058,16:15:55
42943766.24049784,4.237223917667747,15:52:51
41085162.37435671,10.325090850996022,15:55:57
45254065.74869346,16.992059156162096,15:36:17
68851554.12838218,7.848400341313515,15:32:59
31145867.14948358,17.657833646241325,16:07:35
68593146.98288389,11.21609882890132,15:36:25
60298339.35199463,10.31387319052538,16:25:09
13523560.95179291,17.05315004300179,15:30:49
2636838.1118378043,16.185337934050178,15:50:03
41587352.06272289,13.219412884069325,16:14:50
8659293.71269201,12.26687332717228,15:58:14
58102563.37005927,14.394484423315635,16:11:07
35965269.24344125,4.477280719020742,16:03:52
30745585.32629978,2.8541022989846354,15:58:34
79384382.63869882,19.773571775718413,15:30:47
67716922.8156046,19.83799933693842,16:19:45
59062617.51525843,15.448403809838492,16:07:21
27757273.195384234,2.1345980781259355,15:42:46
14840360.898860492,10.183814456141771,16:22:24
37322407.08478279,0.3859530449571569,15:50:44
80702446.5710454,11.12903593819027,15:30:49
49411791.82553954,11.186248033963988,16:01:01
60822109.335797735,13.119557586101903,16:20:57
21109415.54507828,7.52741814853247,16:19:21
27512197.396839306,15.24947174975656,15:57:56
34555558.888076,13.853988127315516,15:55:44
34545994.45760018,10.21590114604352,16:03:15
34643382.08994679,3.676020926118939,16:14:45
80427173.16767983,3.3620433651212167,16:03:27
16607901.35227463,13.824082812894895,15:33:11
42194379.50955796,16.32197874531968,16:09:09
18969154.50463256,8.154315229700725,15:46:22
16210081.917020869,16.080802484014708,16:01:39
71839588.38332552,7.2092573769379875,15:30:18
33200634.278250568,13.555420960547853,16:14:12
25289656.382255524,19.25226229909431,15:26:36
27724470.93616369,15.26761164015622,15:45:01
32449408.57408681,7.105386064092598,15:48:02
64810920.93386932,6.092621343198115,15:40:10
43743438.12034785,0.0464312267450539,15:30:38
19932988.755086858,5.752061217349782,15:45:10
83969625.58419107,6.279578910141752,15:59:18
27290853.20241283,1.7632194913464172,16:09:43
19473913.901524734,6.629884384451454,15:56:50
12547892.644074902,9.269186271280493,16:17:48
34180081.53281392,15.261345206540732,16:07:35
59076972.12235823,9.440057464908485,16:18:21
47623060.42631479,4.169576820897221,15:32:35
85864788.18275341,3.6457302453819818,16:21:29
63557513.70179233,6.270151103388471,16:07:24
55109523.49325128,8.524676746808959,15:26:37
78259591.56535435,3.755353895268949,15:36:38
34618538.19063071,19.231274504119803,15:50:11
83973659.17044418,0.35864989836631,15:33:57
67876805.63038276,17.11773883891983,15:44:00
55521295.01979395,9.20558913283099,15:46:03
46558822.880409405,14.88305875744469,15:32:43
80039367.21971995,10.838173583695436,15:25:58
71902834.63808033,6.562525210571657,15:52:43
85562562.1913282,14.726941434230362,15:30:20
62037249.03534921,10.424832479639846,16:03:31
25321517.42939539,9.220037927454907,16:20:07
64240079.06649041,1.190920355359526,15:33:46
73883580.2446793,14.976963519703652,15:57:54
36845570.72654191,6.995532821899864,15:43:12
37132866.500362426,13.015727826806796,16:02:18
82405571.88839072,16.148735489289745,15:57:45
69190045.2118076,0.5908853392088531,16:02:05
40806243.59327518,17.66215588738632,15:56:19
12424262.485128978,2.8645676071259585,16:18:40
48565270.824437365,0.5410137669907744,15:45:58
52149555.91160749,8.997670527826491,16:23:02
37707520.47449798,9.406959016104398,16:06:52
20728549.481048647,9.561188934509763,15:25:32
22574897.500379466,10.681763054452054,16:21:42
7868502.78650384,16.14209485629997,15:57:26
73299886.15285707,12.116620722737409,15:58:22
83676937.39493662,2.415188744338992,15:38:46
66251771.28370312,10.35478214720245,15:51:08
80407890.12771255,3.1473262223672327,16:15:13
83506885.48302434,13.098131258247989,15:40:33
63053883.65973451,15.369121151194882,15:46:37
51963858.09507596,13.742210901087454,15:47:42
9168071.906857284,15.763142392047422,16:08:40
49508964.72869089,17.145307751244058,16:25:06
69601009.14939718,3.614068302907585,15:41:38
5316244.820060878,11.400165608550695,16:20:28
67160163.97626355,10.504367156407586,16:14:37
14002378.344776914,9.068388184911868,16:24:09
79734264.80566677,19.213881008662877,16:12:45
82840723.60419051,6.673669686124346,15:37:23
39470379.77964919,16.835728522641112,16:01:50
49689673.74053007,3.600209391867808,15:47:46
81066070.01570742,17.71113649519299,15:59:39
82819322.99393731,11.166204457880756,16:09:30
42417172.93093751,11.853906155514778,15:30:55
31422621.217472047,13.129487701134275,15:37:17
22723680.152955752,16.369608198910637,15:31:58
54117241.97788068,12.268086521278056,16:18:27
86327363.80329023,12.771798323415627,16:09:50
52825114.75557727,13.464666733530862,16:08:45
57011456.08507723,9.241141399664128,15:57:10
68202536.49296914,16.58514094017631,16:02:29
83309036.30862173,4.261327002142701,15:43:59
21466318.0261686,2.560537026169998,15:34:59
13776984.66017064,3.757717410504595,16:05:07
77914927.28142692,14.101494504912033,16:16:24
64128531.46661152,17.103895388779534,16:15:51
47589601.40451697,10.94448025760252,15:56:50
15045322.768356994,19.45989263510957,16:06:52
59539590.42787928,10.17497772297249,15:53:52
71582336.71925507,7.137045341955104,16:09:04
19658626.039865527,7.6744124013798,15:27:15
30550604.41369605,15.14741478875909,16:01:40
45872583.3661226,2.674181027607996,16:07:49
63006851.895605646,8.906057233265239,16:04:52
9003334.820353253,18.480251702923745,15:27:22
23765333.79536933,1.295602453699778,15:42:46
81523352.71832977,14.610915254319124,15:32:40
51245392.52747704,2.5914887178343493,15:36:29
51453285.30673269,12.133049439284296,15:27:43
56548260.734517865,3.86232550245567,15:52:37
62288820.90109222,17.16680662909978,16:03:52
28352419.048503585,1.067326149181338,15:47:18
32637233.95237369,11.09890508602521,15:26:18
61142972.42225129,5.831482696604278,16:01:08
3177187.685926264,12.091313854348265,16:14:02
22898594.111837026,0.8139114632218281,15:37:21
4097230.3457946,11.926102230456932,15:28:24
47929094.367104165,10.775381419533922,16:22:01
68935436.75543582,15.39828480349782,16:02:40
35130105.78211976,17.47238295468124,16:10:58
16017432.22728775,13.50707081410382,15:54:14
13361246.867952676,13.130427177168963,15:39:38
59043424.88084194,9.327265470409449,15:56:11
54778591.829444565,16.566178698470274,15:33:30
65504284.36463525,8.781176206644968,15:31:16
36301537.44369844,1.3332900555000382,15:53:21
